customer_city,customer_id,lat_x,lon_x,zip_code_prefix_x,customer,seller_id,order_id,delivery_speed,seller_city,lat_y,lon_y,zip_code_prefix_y,seller,seller_location,customer_location
armacao dos buzios,10d2967d139449709e9f095b22b0f1d0,-22.76601561892179,-41.90626320952096,28950,35463,4869f7a5dfa277a7dca6462dcf3b52b2,e5535466d23681cc97013097a0644150,37.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-41.90626320952096 -22.76601561892179)
arroio dos ratos,147f29ede8714f69f9c35d43b6eb4bad,-30.090092677814035,-51.73159434668711,96740,17770,c731d18cea9bf687ffee82a241c25b11,4b6661abf2da1932d74ee64f19a5ca41,3.0,concordia,-27.219961988392168,-52.02310086372463,89701.0,345.0,POINT (-52.02310086372463 -27.219961988392168),POINT (-51.73159434668711 -30.090092677814035)
arroio trinta,15e434f0b851bcf791f079859e01ce9f,-26.929579278430023,-51.33450086809512,89590,21007,1c68394e931a64f90ea236c5ea590300,b0328b109f45385c8736506194da39a0,12.0,sarandi,-23.43821696725313,-51.86751368613114,87114.0,1540.0,POINT (-51.86751368613114 -23.43821696725313),POINT (-51.33450086809512 -26.929579278430023)
aruja,005c36bfaa8710aaf61e4b1712ccd658,-23.398893524823198,-46.321239397775344,7401,46204,c3867b4666c7d76867627c2f7fb22e21,e9806eb26422c1a8b79d49a2c74e6f20,4.0,guara,-20.432067568936827,-47.82429415688505,14580.0,1303.0,POINT (-47.82429415688505 -20.432067568936827),POINT (-46.321239397775344 -23.398893524823198)
assis,0385c03f2b10a0a50ee72d8e3649a4b3,-22.65794578158895,-50.41563844374448,19800,77604,fa1a9dec3a9940c072684a46728bf1fc,fd9b8ed51e5ffedf7a56bea36cc5b6f9,15.0,icara,-28.71565981519538,-49.299383155192295,88820.0,436.0,POINT (-49.299383155192295 -28.71565981519538),POINT (-50.41563844374448 -22.65794578158895)
aurilandia,647b9b127ae2e74aec386da8e8d9018a,-16.680314629621517,-50.46548871939164,76120,23223,06a2c3af7b3aee5d69171b0e14f0ee87,0cd74b0dbfef5f1f8dbdcb3128f0dc51,15.0,sao luis,-2.503157606634558,-44.24938912079653,65072.0,1931.0,POINT (-44.24938912079653 -2.503157606634558),POINT (-50.46548871939164 -16.680314629621517)
avanhandava,2c9bda7cfb72f6946d6ba588a60c4039,-21.460683894370884,-49.94729114113036,16360,58411,17a053fcb14bd219540cbde0df490be0,6efe4ff2544602e95707b5e756e74712,6.0,mogi guacu,-22.364708033922323,-46.94064322343448,13843.0,1648.0,POINT (-46.94064322343448 -22.364708033922323),POINT (-49.94729114113036 -21.460683894370884)
baldim,258e7fc07b15e9471951747d685ac3be,-19.36780513170426,-43.961128987125576,35732,64375,014c0679dd340a0e338872e7ec85666a,63c6b78c7aceade884a5f08177c04e57,6.0,timoteo,-19.54590813439508,-42.64340834205976,35180.0,3006.0,POINT (-42.64340834205976 -19.54590813439508),POINT (-43.961128987125576 -19.36780513170426)
balneario arroio do silva,1a6f1dbfd20aece653f3adb896353111,-28.98644794358222,-49.417389233751386,88914,87484,822166ed1e47908f7cfb49946d03c726,dda50b827d23598558e8d9df7a56c3e7,16.0,tres rios,-22.117564596771704,-43.21305293285041,25803.0,1505.0,POINT (-43.21305293285041 -22.117564596771704),POINT (-49.417389233751386 -28.98644794358222)
bandeira do sul,9aca0bfc952e0fadb24258a836aa6815,-21.730195611584474,-46.386204583056596,37740,91305,fa1a9dec3a9940c072684a46728bf1fc,1a7eac11fedf646a6ee3c3136458da69,13.0,icara,-28.71565981519538,-49.299383155192295,88820.0,436.0,POINT (-49.299383155192295 -28.71565981519538),POINT (-46.386204583056596 -21.730195611584474)
barra da estiva,3d1926af745beb43e9b18338507cea0d,-13.62722007037801,-41.32746747588222,46650,34118,710e3548e02bc1d2831dfc4f1b5b14d4,18d4a0c2996047bfa18e3f637f4ad763,14.0,rolandia,-23.314113368818184,-51.3728448919054,86600.0,1882.0,POINT (-51.3728448919054 -23.314113368818184),POINT (-41.32746747588222 -13.62722007037801)
barra do jacare,d6e06531baf59b2a49ac89e25a371b1c,-23.112718429096926,-50.175860427059064,86385,46005,6f83d9e4da896daae20b9b6b2d3ff8d2,917e10fa00bd5acea0532dac72f09e68,6.0,pinhalao,-23.78978384153804,-50.058605709901606,84925.0,2709.0,POINT (-50.058605709901606 -23.78978384153804),POINT (-50.175860427059064 -23.112718429096926)
barra do pirai,0522feb4f362f150e2bb2ebf3f47cdac,-22.47405439094482,-43.822425368331196,27140,68216,3d871de0142ce09b7081e2b9d1733cb1,6e68e16808c71dd5b138917fee48bce0,5.0,campo limpo paulista,-23.211861520675228,-46.76228778069986,13232.0,2346.0,POINT (-46.76228778069986 -23.211861520675228),POINT (-43.822425368331196 -22.47405439094482)
barra do rio azul,73afc72acd21df38d6370f85e399dc31,-27.410053168682186,-52.41363609091986,99795,53244,a1043bafd471dff536d0c462352beb48,57f6d3bb73ed5867cdf53c4acff3f994,22.0,ilicinea,-20.940711526524826,-45.82719542395004,37175.0,2747.0,POINT (-45.82719542395004 -20.940711526524826),POINT (-52.41363609091986 -27.410053168682186)
barra do tarrachil,0415764d7efe50fff280fafa9777b327,-13.00910117780522,-38.525978987269255,48668,43658,89f69225956f951295ca4c7fb1266553,e9e6694329a69927508c82d943013cb5,10.0,vassouras,-22.407485158693497,-43.667737631511045,27700.0,2125.0,POINT (-43.667737631511045 -22.407485158693497),POINT (-38.525978987269255 -13.00910117780522)
barreira,a6f0724c88ff8742ef397186be22c75f,-4.291005351763954,-38.64208565510452,62795,52757,e49c26c3edfa46d227d5121a6b6e4d37,117ce86d1ddbcdf65da3ff7fe763ed09,5.0,brejao,-9.024839005157318,-36.57020044972058,55325.0,7.0,POINT (-36.57020044972058 -9.024839005157318),POINT (-38.64208565510452 -4.291005351763954)
barro,497cf630dd41e00e2a185a9e0cc5e02e,-7.174831793861531,-38.77837706866113,63380,69953,440dd6ab244315c632130ecfb63827b1,a831481fe241b8d8bc08c53fc98012b9,14.0,votuporanga,-20.41919419963036,-49.97701493190249,15502.0,1772.0,POINT (-49.97701493190249 -20.41919419963036),POINT (-38.77837706866113 -7.174831793861531)
bastos,04d410b4dfe0f11fb840a095b5f23cca,-21.921338855590665,-50.73222682174188,17690,16202,712e6ed8aa4aa1fa65dab41fed5737e4,b9ce6b3fb6996bc5690ee196a0c80888,4.0,videira,-27.004522453378566,-51.152808530844105,89560.0,2227.0,POINT (-51.152808530844105 -27.004522453378566),POINT (-50.73222682174188 -21.921338855590665)
bataipora,d6e816a35e42165ae9af6c44209dc565,-22.296790222960677,-53.26950374476603,79760,18560,e49c26c3edfa46d227d5121a6b6e4d37,0510b3fb25b0b62b1221ec1cd2e495ee,14.0,brejao,-9.024839005157318,-36.57020044972058,55325.0,7.0,POINT (-36.57020044972058 -9.024839005157318),POINT (-53.26950374476603 -22.296790222960677)
bayeux,119964566e4c0cbef2dac4d8a4291338,-7.128714534097154,-34.91990265148236,58306,16070,8f2ce03f928b567e3d56181ae20ae952,cda58baf4fa440869e819a444c1a65cd,6.0,pirituba,-23.491961535547016,-46.72914975470674,5141.0,2574.0,POINT (-46.72914975470674 -23.491961535547016),POINT (-34.91990265148236 -7.128714534097154)
bela vista de goias,13eafd20487a83074d2571c9db223951,-16.970918667282035,-48.950755621245726,75240,67279,99002261c568a84cce14d43fcffb43ea,da2cc97da753fb9c1879a123c6b522f0,11.0,cuiaba,-15.631239539867986,-56.07672038360924,78095.0,128.0,POINT (-56.07672038360924 -15.631239539867986),POINT (-48.950755621245726 -16.970918667282035)
bela vista de minas,46763c2a0cd789f76306c49835ed260d,-19.827973971984626,-43.090555321699455,35938,14990,0c8380b62e38e8a1e6adbeba7eb9688c,2ea2e9d43eeeec020af7c136c91858cc,6.0,tres coracoes,-21.693233185375103,-45.259366066052195,37410.0,116.0,POINT (-45.259366066052195 -21.693233185375103),POINT (-43.090555321699455 -19.827973971984626)
belem,004d41e9bf012c669db1a257888d85a2,-1.4824452109712676,-48.35939896059326,66087,5535,4869f7a5dfa277a7dca6462dcf3b52b2,de339d3dab036509a47753ddb94f1d55,23.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-48.35939896059326 -1.4824452109712676)
benedito novo,09380077c3400002387e5d72cde34164,-26.782478490647716,-49.377676947291626,89124,5753,a5a1bfcf728ab0e19182959cf0771ee4,893d10bf292ce2aca52ba56c1d741764,7.0,socorro,-22.595144429716772,-46.51392941682048,13960.0,2275.0,POINT (-46.51392941682048 -22.595144429716772),POINT (-49.377676947291626 -26.782478490647716)
bento de abreu,b56ee98181afc3948a758d73a08423de,-21.273104879776337,-50.8113045140263,16790,37698,06e5eefc71ec47ae763c5c6f8db7064f,29941903985f944b0ffc49c479c1547d,4.0,porto alegre,-30.036305448969614,-51.19015005907546,91350.0,1375.0,POINT (-51.19015005907546 -30.036305448969614),POINT (-50.8113045140263 -21.273104879776337)
bento de abreu,b56ee98181afc3948a758d73a08423de,-21.273104879776337,-50.8113045140263,16790,37698,06e5eefc71ec47ae763c5c6f8db7064f,29941903985f944b0ffc49c479c1547d,4.0,porto alegre,-30.036305448969614,-51.19015005907546,91350.0,1375.0,POINT (-51.19015005907546 -30.036305448969614),POINT (-50.8113045140263 -21.273104879776337)
berilo,da2fbad9b2235c67c9bc7c7a274ee389,-16.918031460404087,-42.481529320785285,39640,69836,3bb32fedaa74e4ad20f4ce067733bd31,0b584b729bdfec204ec2aa5d21d6ca56,7.0,porto belo,-27.156918925167133,-48.56761529461856,88210.0,813.0,POINT (-48.56761529461856 -27.156918925167133),POINT (-42.481529320785285 -16.918031460404087)
bernardino de campos,2e1cea1baac7c5009630c0deb606f44b,-23.015406781344694,-49.477124428129386,18960,39027,6a8b085f816a1f75f92dbac6eb545f8f,255384e909a649f030d466c74684ed80,3.0,bebedouro,-20.924744757420648,-48.490740298476474,14709.0,1556.0,POINT (-48.490740298476474 -20.924744757420648),POINT (-49.477124428129386 -23.015406781344694)
betim,0041d7b768cb115092fa0f5d55638d06,-19.954264189154905,-44.167524347832845,32604,44330,0ffa40d54288e4f3499b8780dd0f144f,9b6f76f13e1e4d0d84297002186af20f,11.0,presidente prudente,-22.113381380642267,-51.40133989774777,19013.0,1935.0,POINT (-51.40133989774777 -22.113381380642267),POINT (-44.167524347832845 -19.954264189154905)
biritinga,b8736223535f5503a888a81a00e5a7c3,-11.621555345126012,-38.80810698947632,48780,15432,5bc24d989e71e93c33e50a7782431b0e,10946918b6dfb9d446d7fd1a39a45055,10.0,campo do meio,-21.109665382648636,-45.82946859543376,37165.0,488.0,POINT (-45.82946859543376 -21.109665382648636),POINT (-38.80810698947632 -11.621555345126012)
boa esperanca do iguacu,c83c1715a135347d7342686585a2b080,-25.635890270316757,-53.21452722260888,85680,73098,dee656f0f566ed1aa85bd137c943f08f,fe4275936c291c453f09fad434e6b3d2,23.0,cruzeiro,-22.578480898503827,-44.961783454390364,12701.0,921.0,POINT (-44.961783454390364 -22.578480898503827),POINT (-53.21452722260888 -25.635890270316757)
boa vista do cadeado,bfd92be530e742fb7109e67b08b14104,-28.57784247965511,-53.814064400269004,98118,29822,2b1a40c1daabc6ca280c4b815c101841,5631abbdf043a1a011622843c076cec1,28.0,divinopolis,-20.151193365916292,-44.89264375973146,35500.0,476.0,POINT (-44.89264375973146 -20.151193365916292),POINT (-53.814064400269004 -28.57784247965511)
bom jesus do araguaia,5dadf9303f4c0c38d65b444aaf92b86e,-12.252173190355476,-51.56961046532804,78678,8830,c847e075301870dd144a116762eaff9a,5dbf3bee4c547774bf74d477748dda22,24.0,uberaba,-19.755959535290103,-47.93825268975299,38022.0,2713.0,POINT (-47.93825268975299 -19.755959535290103),POINT (-51.56961046532804 -12.252173190355476)
bom principio,2063c45d074e54ecc9e4d6efa05459a6,-29.479788682777563,-51.35818639381889,95765,14319,17e34d8224d27a541263c4c64b11a56b,d50719e017b64d66a6e1a52e765ecfca,18.0,riberao preto,-21.16604702730375,-47.797948703989675,14085.0,3027.0,POINT (-47.797948703989675 -21.16604702730375),POINT (-51.35818639381889 -29.479788682777563)
bom repouso,1ed0c832c2dd99570a59260e71768bdf,-22.4708634482104,-46.14660109136166,37610,99430,51a04a8a6bdcb23deccc82b0b80742cf,51c6d2f460589fa7b65f2da51e860206,22.0,braganca paulista,-22.950454279697137,-46.531728171627016,12914.0,5.0,POINT (-46.531728171627016 -22.950454279697137),POINT (-46.14660109136166 -22.4708634482104)
bombinhas,0826150e089ab7d5356b412e9f3bea76,-27.15729033482312,-48.50553197897088,88215,10727,1f9ab4708f3056ede07124aad39a2554,9f64fb4d29aa2f254cc325c59a8f8b00,10.0,tupa,-21.93584016874602,-50.51329887609122,17602.0,36.0,POINT (-50.51329887609122 -21.93584016874602),POINT (-48.50553197897088 -27.15729033482312)
bonfim paulista,107cce44c67b79a9979e971dd6227aa2,-21.25342334993521,-47.816947598620715,14110,29933,c3867b4666c7d76867627c2f7fb22e21,30d6ee4a4d29531562ae9ca6c0635d61,3.0,guara,-20.432067568936827,-47.82429415688505,14580.0,1303.0,POINT (-47.82429415688505 -20.432067568936827),POINT (-47.816947598620715 -21.25342334993521)
bonito de minas,2e424e88b8c35f824145ee570fc9e027,-15.32313365488014,-44.75789116987176,39490,30548,d354c38a7182125a748cb10474fe963b,06f2e7e5aa8764a77b596c6eb6d56fd6,18.0,aperibe,-21.62594403385551,-42.10532354480054,28495.0,598.0,POINT (-42.10532354480054 -21.62594403385551),POINT (-44.75789116987176 -15.32313365488014)
botelhos,162063595acec23bfcab0eab134450b2,-21.64800458020063,-46.39818602714594,37720,2568,57e632711dec9ec14ca7546769483e7e,21af19181b59fd603fd2c40717d3897b,14.0,navegantes,-26.875243402471057,-48.6485641112122,88372.0,2694.0,POINT (-48.6485641112122 -26.875243402471057),POINT (-46.39818602714594 -21.64800458020063)
brazabrantes,3bf822526ed19260365ce453f2271fef,-16.432173555843978,-49.38686593618165,75440,22299,37515688008a7a40ac93e3b2e4ab203f,ad7bbf9e258c09c913e56dcba3433286,14.0,dracena,-21.486683807888387,-51.53395507459642,17900.0,2622.0,POINT (-51.53395507459642 -21.486683807888387),POINT (-49.38686593618165 -16.432173555843978)
breves,1ee0491f514e97b4cb72e860f1cd7f3e,-1.6837764453285624,-50.47904828328971,68800,37048,712e6ed8aa4aa1fa65dab41fed5737e4,4dcf0dcced3cfcb139316e2c821048e5,23.0,videira,-27.004522453378566,-51.152808530844105,89560.0,2227.0,POINT (-51.152808530844105 -27.004522453378566),POINT (-50.47904828328971 -1.6837764453285624)
brumado,0410837784e2dbaa9a557a94d9975b14,-14.205390362926416,-41.671351512555404,46100,85797,6a8b085f816a1f75f92dbac6eb545f8f,065a7d9057589f809082e012f696cb5d,14.0,bebedouro,-20.924744757420648,-48.490740298476474,14709.0,1556.0,POINT (-48.490740298476474 -20.924744757420648),POINT (-41.671351512555404 -14.205390362926416)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
buriti,a5d427408fc3114f56e5b528b65fcb35,-3.944657148141793,-42.913889726142784,65515,12677,35ef5aa32949680f627efec3c23e705c,28f0558838bcded1adf9bd48f1bdc457,1.0,sombrio,-29.10842822273192,-49.635401751693095,88960.0,2710.0,POINT (-49.635401751693095 -29.10842822273192),POINT (-42.913889726142784 -3.944657148141793)
cabreuva,31a8654d467ab5c0d7a4a273272c460f,-23.27479744106395,-47.087194087137846,13315,93720,4869f7a5dfa277a7dca6462dcf3b52b2,1f0e3e7a13d98443333a705e4ea42148,24.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-47.087194087137846 -23.27479744106395)
cabrobo,4129a074aa14aa3d7a5fea1f15ab73bb,-8.508697397497848,-39.30930015242795,56180,79900,3d871de0142ce09b7081e2b9d1733cb1,1250f8fc1f64f9c63ea3cd35c0a36a85,23.0,campo limpo paulista,-23.211861520675228,-46.76228778069986,13232.0,2346.0,POINT (-46.76228778069986 -23.211861520675228),POINT (-39.30930015242795 -8.508697397497848)
cachoeira alta,15220c6163daf6422c2afa69504e75b3,-18.75347309264925,-50.94690617312255,75870,22117,1554a68530182680ad5c8b042c3ab563,cdd2bd78457525991f04c54ebf835027,10.0,monte siao,-22.43061273369082,-46.57334084810494,37580.0,524.0,POINT (-46.57334084810494 -22.43061273369082),POINT (-50.94690617312255 -18.75347309264925)
cachoeira paulista,1123655082f805a8926e8a53ee60b01d,-22.66614386362443,-45.01009931203418,12630,7157,0ea22c1cfbdc755f86b9b54b39c16043,d88817e778e1757d6b7ea060be13a7f3,8.0,sete lagoas,-19.458191844684535,-44.24378281508432,35700.0,2216.0,POINT (-44.24378281508432 -19.458191844684535),POINT (-45.01009931203418 -22.66614386362443)
cachoeira paulista,1123655082f805a8926e8a53ee60b01d,-22.66614386362443,-45.01009931203418,12630,7157,0ea22c1cfbdc755f86b9b54b39c16043,d88817e778e1757d6b7ea060be13a7f3,8.0,sete lagoas,-19.458191844684535,-44.24378281508432,35700.0,2216.0,POINT (-44.24378281508432 -19.458191844684535),POINT (-45.01009931203418 -22.66614386362443)
cachoeira paulista,1123655082f805a8926e8a53ee60b01d,-22.66614386362443,-45.01009931203418,12630,7157,0ea22c1cfbdc755f86b9b54b39c16043,d88817e778e1757d6b7ea060be13a7f3,8.0,sete lagoas,-19.458191844684535,-44.24378281508432,35700.0,2216.0,POINT (-44.24378281508432 -19.458191844684535),POINT (-45.01009931203418 -22.66614386362443)
cachoeira paulista,1123655082f805a8926e8a53ee60b01d,-22.66614386362443,-45.01009931203418,12630,7157,0ea22c1cfbdc755f86b9b54b39c16043,d88817e778e1757d6b7ea060be13a7f3,8.0,sete lagoas,-19.458191844684535,-44.24378281508432,35700.0,2216.0,POINT (-44.24378281508432 -19.458191844684535),POINT (-45.01009931203418 -22.66614386362443)
cachoeira paulista,1123655082f805a8926e8a53ee60b01d,-22.66614386362443,-45.01009931203418,12630,7157,0ea22c1cfbdc755f86b9b54b39c16043,d88817e778e1757d6b7ea060be13a7f3,8.0,sete lagoas,-19.458191844684535,-44.24378281508432,35700.0,2216.0,POINT (-44.24378281508432 -19.458191844684535),POINT (-45.01009931203418 -22.66614386362443)
